author,updated_at,like_count,text,public
@user-uk4kp4il1i,2024-03-08T16:30:07Z,0,👎🏿👎🏿👎🏿,True
@sangminlee1325,2024-03-08T13:58:56Z,0,That’s just a partof buddhism,True
@sangminlee1325,2024-03-08T13:58:03Z,0,"Many country people say that not
Just korean i am korean though",True
@sangminlee1325,2024-03-08T13:57:15Z,0,Why just korean??,True
@annisasolihacho1890,2024-03-08T02:18:49Z,0,"I have a story that is almost similar so I am very sad because I didn't say goodbye well, I hope you're happy Edi",True
@super-seller-joe,2024-03-07T16:12:31Z,0,날아오르자 유태오,True
@mr.perfect748,2024-03-07T11:54:33Z,1,Trash,True
@user-qt4cf8ni2b,2024-03-07T08:52:27Z,0,1년 넘게 기다린 것 같은데.. 마침내 이번 토요일에 극장에서 봅니다 :),True
@sofiarody8992,2024-03-07T00:49:09Z,1,"Qualcuno mi dica come si intitola la musica dal minuto 1:30. La adoro, è un sogno, stupenda, un miraggio triste e bellissimo, spero appartenga ad un brano che si può trovare per ascoltarlo a vita.",True
@jwgamesvideos,2024-03-06T03:39:30Z,0,Esse filme me deixou um pouco balançando. Com medo que possa acontecer o mesmo comigo m,True
@MM-1820,2024-03-05T14:11:45Z,1,I really hate this kind of movies.,True
@karenmiller1433,2024-03-05T13:28:50Z,0,"Oh my gosh, I can't wait to see this movie. It seems so amazingly touching. In-yun is without a doubt one of the most amazing and beautiful concepts a human could have. What a breath of sensitivity.",True
@gearozer2098,2024-03-05T02:12:10Z,2,One of the best trailer I have ever seen,True
@nileshbongane3800,2024-03-04T16:23:44Z,0,There is film is telgu or tamil name 96 ....past lives movie just takes essense from 96. i feel. Watch 96,True
@fleshandglory,2024-03-04T07:31:41Z,0,i really loved the subtleties in this movie. every single score in the movie made such a statement. the twinkling shooting star shining noises that happened in the flashback scenes were really special and kinda drew in the “soul tie” aspect of na young and hae sung’s past relationships.,True
@dalejr0976,2024-03-04T05:57:45Z,1,Just because a movie and story is relatable doesn't make it good. I almost feel like everyone is saying this film is so good because they want to sound sophisticated or something. Don't waste your time watching this film unless you need to take a nap.,True
@sumitplays523,2024-03-04T04:54:59Z,0,너무 슬픈 노래 😢,True
@ariaacheson201,2024-03-02T22:54:33Z,0,"This movie ""screams"" stick to your race.😂",True
@Finite-Tuning,2024-03-02T22:03:10Z,0,"Looks like a chick flick I might like on such and such a day, but I can't watch a book nor read a movie. Sorry.",True
@yadavmayank742,2024-03-02T20:50:50Z,1,"Someday, you may, or may never, find my comment here; and by that time you'd have realised how fucked up is our generation which romanticises sorrow and celebrates self harm; 
It is the nature of feminine which just can not settle down, CHAOS is the need of feminine, women just can't refrain from taking wrong decisions and then wanting shoulders to
cry upon, to get sympathy - it all makes sense now why she choose him over Snape.

Thank you for
	1. Trauma for life
	2. Killing the ability to LOVE and above that the ability to TRUST
	3. Training me to work my ass for some dreams and then see them getting destroyed
	4. Training me to feel powerless all the time - NOTHING is my control
	5. Killing my desire to have a beautiful family
	
All the very best, hope to see you never. 

For those who read so far, here is the summary of movie :

""Such a tragedy for all 3 people. 
For one - it's a missed opportunity... someone you love with your whole being is so close, yet out of reach so you accept defeat. 
For another, accepting that the love of your life could be soulmates with someone else so you accept fate. 
And for her, realization that she chose her career and lifestyle over what could be her one true love, and settling for a man who is good to her that she can't justify uprooting her life - a decision she has to live with. 
And all 3 will be wondering ""what if?"" forever. Beautifully captured.""",True
@francescagiovannini111,2024-03-02T03:04:34Z,0,guys can you tell me how to buy it online even though i dont reside in the US? I tried for hours today and it has been impossible. i really want to watch it,True
@roberto-rg4pb,2024-03-02T02:23:39Z,2,남주 애비가 밥상에서 한걸래 신문 드는 순간 극장에서 나왔다,True
@estebangonzalezpedraza7956,2024-03-02T00:47:01Z,0,Isn’t she cheating?,True
@showmustgoon4803,2024-03-01T13:19:22Z,0,Prosto jezik mi je bljakast..ne mogu da kva kva kvo ku pko šu šju hju..i jbg,True
@somniumriddle,2024-03-01T13:02:37Z,0,"저도 만12살 때 학교와 동네가 갈라지며 못 보게 된 childhood sweetheart가 있어요. 대학 때 공통 지인들이 생기며 sns는 연결됐지만 뭔가 멋쩍어서 연락하지 못했어요. 지금은 저도 10년 된 연인이 있고 그쪽도 결혼했지만, 가끔씩 꿈에 그 친구가 등장하곤 합니다. 다른 어릴 때 친구들도 등장하지만 얘는 더 자주 등장해요. 그동안은 뭔가 과거에 대한 추억 미련 이런 것만 상징한다고 생각했었는데, 이 영상을 보니 이 친구와도 깊은 인연이 있어서 그랬나보다 싶네요. 어쩌면 어쨌든 소중한 인연일 수도 있었는데 제가 흘려보냈던 걸지도 모르겠어요. 하지만 뭐 인연이 있다면 다시 양로원에서라도 고스톱 친구가 되지 않을까요ㅎㅎ",True
@jamessmith4843,2024-03-01T02:41:33Z,0,"It was heart wrenching when she began to cry at the end. All of that built up emotion. This one is gonna stay with me for a while. Such a beautiful, but tragic film.",True
@hhh12365,2024-02-29T16:28:34Z,0,"There are so many who
Say love is just a word but this movie proves it’s not just a word it’s an emotion !!!",True
