author,updated_at,like_count,text,public
@JPWick,2024-01-27T16:24:41Z,2,"Director: Hey editor, how much do you want to troll moviegoers with a retro trailer?
Editor: Yes.",True
@teriverse,2024-01-27T15:07:38Z,0,"I saw ""the holdovers"" and the film was amazing!!! paul giamatti, dominic sessa & da'vine joy randolph delivered great performances in that film. also, i loved how they directed and edited the film - it was set in the 1970s - everything from the openings logos, to the cinematography and sound made it seem as if i watched a film from the 70s. 🥹",True
@tommyhjelm3125,2024-01-27T11:41:56Z,0,MCMLXXI!,True
@jeshkam,2024-01-27T11:34:34Z,0,What's the 1st song in the trailer?,True
@jugglingbeast,2024-01-27T00:09:28Z,0,Fantastic film and how did Paul make one lazy eye throughout the film is beyond me.,True
@PrimalElf,2024-01-26T18:53:13Z,3,One of the greatest movies of all time,True
@Dizcou10,2024-01-26T04:30:47Z,0,Best film of the year. And I LOVED Oppenheimer. But this movie... it´s just beautiful.,True
@shanehooper2859,2024-01-26T04:05:39Z,2,Honestly going down as one of my favorite movies of all time. Well done,True
@M0WWS,2024-01-25T22:01:13Z,0,why does it say MCMLXXI at 2:24 That's 1971 right?,True
@samsamsam4790,2024-01-25T18:51:19Z,0,aw love the classic sony trailer,True
@thesingularobserver869,2024-01-25T15:41:49Z,0,Making m o v i e s again. What a sensation! ❤,True
@RavingPain,2024-01-24T22:07:09Z,2,"I honestly found oppenheimer incredibly boring... It is way overhyped in my opinion. On the contrary, The Holdovers is an amazing movie overall. It honestly deserves the best picture award way more than oppenbummer and I truly hope it gets it!!! It is a must watch!",True
@seraphini1248,2024-01-24T16:20:50Z,0,This looks dumb,True
@fdl238,2024-01-24T15:43:12Z,2,"I thought it was going to be some Dead Poets Society thing at the start with other students (a good but sad movie)... but it's not like that. 2+ hours and I wasn't bored even a bit! One of my favorite scenes is when he saw his Harvard classmate, it was funny. It's good to watch movies like this which are not too stressful (except the part with Angus' parents, I was mad at that 1970s Karen lol). Also nice to watch with your family on a cold night (the cinematography helped).

And that lazy eye 👁️😂",True
@vidisharoy3630,2024-01-24T13:51:56Z,0,"The King of tragicomedy, Alexander Payne, is back!!",True
@stefandee1970,2024-01-24T00:29:31Z,0,💩,True
@ermertieplug,2024-01-23T21:13:41Z,0,Im glad they could make a remake of The Dead Poets Society without it being a musical.,True
